name,brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,sentiment
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-12-23T00:00:00.000Z,"I previously purchased two of these for two other grandkids and they just love them and so does mom. She can set time limits, can limit access, and much more. Plus it comes with a two year guarantee , if the child breaks it, they will replace it. Did I mention that there is a sd expansion card slot to increase the storage capacity. These grandkids are 4 to 8 in age, but older kids would enjoy this also.",Excellent kids tablet,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-01T00:00:00.000Z,I love my amazon show it’s a recommended product if you wanna have this item. However the down sides are it has a great speaker so if it’s full max it may be hard for Alexa to hear you. Another downside google hates amazon = not YouTube.,Great product,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-04-20T00:00:00.000Z,Bought for wife who is not into the techie word. She likes it - suggest buying a protective screen and padded case for it.,good basic tablet and excellent price,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-21T00:00:00.000Z,Salesman told me the big one was better so I bought it. My daughter gave me the small one for Christmas. Does the same thing. Salesmen are apparently undertrained or a bunch of liars!,Salesman told me the big one was better.,Positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-09-19T00:00:00.000Z,"I love everything about it, except the glare. Great product though, easy to use, great movie quality as well. I just wish I could read it on the beach.",My K FIre,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-02-03T00:00:00.000Z,Works great! I am looking forward to purchase more for the diffrent rooms in my house.,Great product!,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,This product works great. I really enjoy having Alexa follow commands,Amazon echo,Positive
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers,E-Readers","Electronics,Media",2016-05-02T00:00:00.000Z,"I have had every kindle since the first and this is by far the best. The screen was already great on the Voyage but the front light on this screen is more white and more evenly distributed. Physical page turn buttons are so much better than none or the haptic feedback type. They didn't include the automatically adaptive front light for some reason but I don't think I'll miss it much as I was always wont to fiddle with it on the Voyage anyway.But this device made me smile as soon as I held it for the first time because it has a larger bezel that you can really grip comfortably without touching the screen. Maybe this isn't a big deal for most, but that is exactly why I spent the money to get this device.The other thing I was hoping for was the ability to use the upper page turn button to go forward and this device does that and even better because it is software configurable.The cover is very small and light and doesn't add much bulk like the Voyage Origami case does. The only downside is that it doesn't work as a hands free stand for reading.(I still wish it was waterproof)",Amazon got it right this time,Positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2016-11-26T00:00:00.000Z,"Had to get this tablet it was a great price and came with free amazon movies for a year, I just had to change the case.",Nice tablet for a kid,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-03-21T00:00:00.000Z,Bought as a Christmas gift. Works good with no problems,Nice,Positive
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",Electronics,2017-02-11T00:00:00.000Z,"Bought this mostly as a backup.and to read a few books, since I have a larger cell phone and a back up. Used it occasionally may 40 or 50 hours of use till this week when I sent my laptop in for repairs. so I probably used it a tot this week. I was watching my 3rd Primetime video this week and it simply turned off. It will not turn on using any power trick such as safe mode. It is gone, It is toast. Bought it October 11, 2016 , It quit on February 9, 2015. My old Fire lasted 4 or 5 years with more use. it had stereo speakers, lasted a week on a charge not 2 or 3 days.Sturdier built. This is full of junk, I am not just offered more apps, it is constantly trying to add them. JUNK JUNK JUNK","less than 120 days, about 100 use. It is toast!",Negative
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-12-15T00:00:00.000Z,I will have one for all my rooms. I will also buy some for friends,It's great for all,Positive
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,"Kindle E-readers,Electronics Features,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers",Electronics,2016-05-27T00:00:00.000Z,This is the best kindle ereader yet. The size and weight make it perfect for comfortable reading. You will find yourself reading more books than ever with it.,Best Kindle Yet,Positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-11-05T00:00:00.000Z,"What I like is it its sound, it's portable and I use it at work. The sound fills the whole office.",Loving it. It has great sound.,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-04-18T00:00:00.000Z,Omg I love my amazon show it is sooo cool and does a lot of cool stuff,Amazon show,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Amazon,"Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets",Electronics,2017-01-06T00:00:00.000Z,Purchased this for a gift for my mother who is a amazon fanatic she loves it ! Made her christmas this year,Super fast tablet love it!,Positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-29T00:00:00.000Z,"So yesterday evening i decided to purchase an Amazon Echo. Is the machine intrusive yeah i guess it could be if you allow it. I purchased it because of its home automation and other fantastic capabilities. Just to name a few of those capabilities. With a subscription you will have an unprecedented amount of music you can listen to, that in itself was worth it. Some other things include sports travel recipes and traffic. The home automation part lock doors turn on lights random lighting when on vacation..",MY ALEXA REVIEW,Positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-03T00:00:00.000Z,"I have the HD 7 and an HDX 7, and the 8 outperforms them both. If you are an Amazon fan of the eco system, this is a must. The screen is bright and crisp. The processor performs very well with the latest software update. I love it.",Great Amazon tablet,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-07-22T00:00:00.000Z,"I LOVE MY ECHO SHOW, ELEXA IS SO HELPFULL SHE ANSWERS JUST ABOUT EVERY QUESTION I HAVE",AMAZON ECHO,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-07-19T00:00:00.000Z,"This item is a great addition to your smart home, but just as the first gen Siri it is not all there yet. The kinks still needs to be worked out. Alexa does not have answers to a lot of things or commands. There's a long learning curve. Setting up with apps is a lot work. It's fun if your large circle is willing to spend the money to get one each. Great landline replacement.",Good but not quite there yet!!,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-01-06T15:03:52.000Z,"Awesome so far. Have used it as alarm clock, stereo, 2nd screen for movies (while multitasking on PC), news/weather, audiobooks, and more. The news flash can repeat itself at times, but I may have subscribed to too many subcategories, but a quick alexa - next skips right ahead. Still learning the variations of commands, and sometimes it hears what it wants to until I have to ar. tic. u. late. to the point of annoyance, but hey, this is still relatively new tech, and who would have imagined this 20 years or more ago",,Positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-01-23T00:00:00.000Z,"this is a very good product, the speakers are good, the price was right. I liked everything about it, other than the fact that you had to press the button each time you wanted to talk to it, unlike the echo and the dot. The portability was good, but I didn't have much use for it being portable. Unless you are going to keep the Tap within arm's reach, you're better off with one of the other hands free voice activated products. recommended with caveats",very good product,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-01T00:00:00.000Z,"This thing is really cool, love that it gives all the words to songs",Love show,Positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-01-26T00:00:00.000Z,Love it Love it Love it!!!!!!!!!!!!!!!!!!!!!!!!!!!,Great Product!,Positive
